0,0,0,-0.120481928,-0.289156627,-0.313253012,-0.56626506,-0.43373494,-0.78313253,-0.43373494,-1,-0.506024096,-0.578313253,-0.807228916,-0.457831325,-0.722891566,-0.373493976,-0.602409639,-0.397590361,-0.542168675,-0.421686747,-0.831325301,-0.313253012,-0.734939759,-0.240963855,-0.614457831,-0.265060241,-0.554216867,-0.240963855,-0.807228916,-0.144578313,-0.710843373,-0.096385542,-0.602409639,-0.120481928,-0.554216867,-0.060240964,-0.759036145,0,-0.662650602,0.036144578,-0.554216867,0
0,0,0,-0.095238095,-0.285714286,-0.261904762,-0.571428571,-0.404761905,-0.785714286,-0.428571429,-1,-0.5,-0.571428571,-0.773809524,-0.44047619,-0.69047619,-0.357142857,-0.583333333,-0.357142857,-0.535714286,-0.404761905,-0.821428571,-0.285714286,-0.714285714,-0.214285714,-0.595238095,-0.226190476,-0.547619048,-0.226190476,-0.797619048,-0.119047619,-0.69047619,-0.071428571,-0.583333333,-0.095238095,-0.547619048,-0.047619048,-0.75,0.011904762,-0.642857143,0.047619048,-0.535714286,0.023809524
0,0,0,-0.095238095,-0.285714286,-0.261904762,-0.571428571,-0.404761905,-0.785714286,-0.428571429,-1,-0.511904762,-0.571428571,-0.785714286,-0.452380952,-0.702380952,-0.357142857,-0.583333333,-0.369047619,-0.547619048,-0.416666667,-0.821428571,-0.297619048,-0.714285714,-0.226190476,-0.595238095,-0.238095238,-0.571428571,-0.238095238,-0.80952381,-0.142857143,-0.702380952,-0.083333333,-0.583333333,-0.107142857,-0.571428571,-0.047619048,-0.761904762,0,-0.654761905,0.035714286,-0.547619048,0.011904762
0,0,0,-0.083333333,-0.30952381,-0.261904762,-0.583333333,-0.392857143,-0.80952381,-0.44047619,-1,-0.55952381,-0.607142857,-0.797619048,-0.488095238,-0.726190476,-0.404761905,-0.619047619,-0.404761905,-0.619047619,-0.44047619,-0.821428571,-0.333333333,-0.738095238,-0.261904762,-0.619047619,-0.261904762,-0.654761905,-0.261904762,-0.821428571,-0.178571429,-0.738095238,-0.119047619,-0.630952381,-0.119047619,-0.666666667,-0.083333333,-0.797619048,-0.035714286,-0.714285714,0.011904762,-0.607142857,0.011904762
0,0,0,-0.071428571,-0.285714286,-0.261904762,-0.571428571,-0.392857143,-0.797619048,-0.416666667,-1,-0.571428571,-0.55952381,-0.761904762,-0.416666667,-0.666666667,-0.345238095,-0.55952381,-0.345238095,-0.630952381,-0.392857143,-0.797619048,-0.25,-0.69047619,-0.202380952,-0.571428571,-0.226190476,-0.654761905,-0.202380952,-0.785714286,-0.107142857,-0.702380952,-0.05952381,-0.583333333,-0.083333333,-0.654761905,-0.011904762,-0.75,0.035714286,-0.642857143,0.071428571,-0.535714286,0.047619048
0,0,0,-0.0625,-0.325,-0.25,-0.6,-0.425,-0.8125,-0.4625,-1,-0.625,-0.525,-0.7375,-0.4,-0.6375,-0.3375,-0.5125,-0.325,-0.7,-0.3375,-0.775,-0.225,-0.6625,-0.1875,-0.5375,-0.2,-0.7125,-0.1375,-0.7875,-0.075,-0.6875,-0.0375,-0.575,-0.0625,-0.7,0.0375,-0.7625,0.075,-0.65,0.1,-0.5625,0.075
0,0,0,-0.051282051,-0.320512821,-0.243589744,-0.615384615,-0.423076923,-0.820512821,-0.474358974,-1,-0.653846154,-0.538461538,-0.717948718,-0.448717949,-0.602564103,-0.384615385,-0.5,-0.371794872,-0.730769231,-0.346153846,-0.769230769,-0.269230769,-0.653846154,-0.217948718,-0.538461538,-0.217948718,-0.756410256,-0.141025641,-0.794871795,-0.08974359,-0.692307692,-0.064102564,-0.576923077,-0.064102564,-0.743589744,0.038461538,-0.769230769,0.076923077,-0.666666667,0.08974359,-0.564102564,0.076923077
0,0,0,-0.051948052,-0.337662338,-0.246753247,-0.61038961,-0.428571429,-0.818181818,-0.480519481,-1,-0.662337662,-0.532467532,-0.688311688,-0.454545455,-0.558441558,-0.38961039,-0.454545455,-0.363636364,-0.753246753,-0.337662338,-0.74025974,-0.272727273,-0.623376623,-0.233766234,-0.519480519,-0.220779221,-0.766233766,-0.12987013,-0.766233766,-0.103896104,-0.662337662,-0.077922078,-0.558441558,-0.064935065,-0.753246753,0.051948052,-0.753246753,0.064935065,-0.649350649,0.077922078,-0.558441558,0.064935065
0,0,0,-0.065789474,-0.342105263,-0.263157895,-0.618421053,-0.447368421,-0.828947368,-0.513157895,-1,-0.684210526,-0.565789474,-0.723684211,-0.460526316,-0.605263158,-0.394736842,-0.5,-0.368421053,-0.776315789,-0.368421053,-0.789473684,-0.276315789,-0.671052632,-0.223684211,-0.565789474,-0.223684211,-0.789473684,-0.157894737,-0.802631579,-0.105263158,-0.697368421,-0.078947368,-0.592105263,-0.078947368,-0.789473684,0.026315789,-0.789473684,0.065789474,-0.671052632,0.078947368,-0.578947368,0.065789474
0,0,0,-0.064935065,-0.324675325,-0.246753247,-0.61038961,-0.428571429,-0.805194805,-0.493506494,-1,-0.636363636,-0.545454545,-0.766233766,-0.402597403,-0.649350649,-0.350649351,-0.545454545,-0.350649351,-0.701298701,-0.350649351,-0.805194805,-0.233766234,-0.688311688,-0.181818182,-0.571428571,-0.194805195,-0.714285714,-0.142857143,-0.805194805,-0.064935065,-0.701298701,-0.025974026,-0.584415584,-0.051948052,-0.701298701,0.038961039,-0.766233766,0.090909091,-0.649350649,0.116883117,-0.545454545,0.090909091
